,full_text,hashtag,id,location,retweet_hashtags,retweet_mentions,user,user_mentions
1665,@SJEllery_PhD @Hudson_Research @Monash_OB @RitchieCentre @MonashUni @Aus_ScienceWeek @AidanKashyap Have you worked out the family link yet Stacey?,[],1030665908434259968,Melbourne Australia,,,RSV,"['Stacey Ellery', 'Hudson Institute', 'Monash Obstetrics', 'The Ritchie Centre', 'Monash University', 'NationalScienceWeek', 'Aidan Kashyap']"
1666,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1030663543157215232,"Canberra, Australia",[],"['Monash University', 'AMA Media', 'Richard Harris']",AMA Media,"['Julie Tullberg', 'Monash University', 'AMA Media']"
1667,"Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved after more than 45 years of intensive research and documenting medical conditions in general practice. Hope cave rescue hero @drharry64 is recognised by his peers. https://t.co/smxq0CGnjt",[],1030661723743694849,Melbourne,,,Julie Tullberg,"['Monash University', 'AMA Media', 'Richard Harris']"
1668,@BurnetInstitute @AlfredHealth @MonashUni @AAMRI_Aus @nhmrc @iasociety @ASHMMedia @CrabbBrendan @CCSMonash @TheDohertyInst @WEHI_research @GildaTachedjian @Kaubo Such a fantastic mentor and exceptional scientist.,[],1030646384364478464,"Melbourne, Australia",,,Dr Clovis Palmer,"['Burnet Institute', 'The Alfred', 'Monash University', 'AAMRI', 'NHMRC', 'Int. AIDS Society', 'ASHM', 'Brendan Crabb', 'CCS Monash', 'Doherty Institute', 'Walter + Eliza Hall', 'Prof Gilda', 'Kate Aubusson']"
1669,@RoyalSocietyVic @Hudson_Research @Monash_OB @RitchieCentre @MonashUni @Aus_ScienceWeek How was the Ellery theatre experience @AidanKashyap ?! 😜 congratulations!!,[],1030635646484791296,"Melbourne, Victoria",,,Stacey Ellery,"['RSV', 'Hudson Institute', 'Monash Obstetrics', 'The Ritchie Centre', 'Monash University', 'NationalScienceWeek', 'Aidan Kashyap']"
1670,@BurnetInstitute @AlfredHealth @MonashUni @AAMRI_Aus @nhmrc @iasociety @ASHMMedia @CrabbBrendan @CCSMonash @TheDohertyInst @WEHI_research @GildaTachedjian @Kaubo @aishamae Great achievements throughout your career. All the best for the future Suzanne.,[],1030619946504450049,,,,Glenys Harrington,"['Burnet Institute', 'The Alfred', 'Monash University', 'AAMRI', 'NHMRC', 'Int. AIDS Society', 'ASHM', 'Brendan Crabb', 'CCS Monash', 'Doherty Institute', 'Walter + Eliza Hall', 'Prof Gilda', 'Kate Aubusson', 'Aisha  Dow']"
1671,RT @aikidr: @BurnetInstitute @AlfredHealth @MonashUni @AAMRI_Aus @nhmrc @iasociety @ASHMMedia @CrabbBrendan @CCSMonash @TheDohertyInst @WEH…,[],1030617547274502145,,[],"['Burnet Institute', 'The Alfred', 'Monash University', 'AAMRI', 'NHMRC', 'Int. AIDS Society', 'ASHM', 'Brendan Crabb', 'CCS Monash', 'Doherty Institute', 'Walter + Eliza Hall', 'Prof Gilda', 'Kate Aubusson', 'Aisha  Dow']",Brendan Crabb,"['Chris Lemoh', 'Burnet Institute', 'The Alfred', 'Monash University', 'AAMRI', 'NHMRC', 'Int. AIDS Society', 'ASHM', 'Brendan Crabb', 'CCS Monash', 'Doherty Institute']"
1672,RT @moodmission: RCTs are the gold standard of scientific evidence. We're thrilled to announce the publication of an RCT comparing @MoodMis…,[],1030579733128302592,"Melbourne, Victoria, Australia",[],"['MoodMission', 'MoodPrism', 'MoodKit App', 'Elsevier Psychology', 'Monash University', ""MICCN's CBTRU""]",MICCN's CBTRU,['MoodMission']
1673,RT @SRCentreAUS: We’re working with @RMIT &amp; @MonashUni and are looking for caseworkers and frontline workers in this area. The research is…,[],1030574583861014528,"Brisbane, Queensland, Australia.",[],"['RMIT University', 'Monash University', 'eSafety Office']",Bronwyn Dickson,"['SocialResearchCentre', 'RMIT University', 'Monash University']"
1674,"RCTs are the gold standard of scientific evidence. We're thrilled to announce the publication of an RCT comparing @MoodMission, @MoodPrism, and @moodkit in leading scientific journal Behaviour Research and Therapy. @ELSpsychology @MonashUni @MCBTRU https://t.co/n0pwsTV3sq",[],1030568823361961984,"Melbourne, Victoria",,,MoodMission,"['MoodMission', 'MoodPrism', 'MoodKit App', 'Elsevier Psychology', 'Monash University', ""MICCN's CBTRU""]"
1675,RT @SRCentreAUS: We’re working with @RMIT &amp; @MonashUni and are looking for caseworkers and frontline workers in this area. The research is…,[],1030538111493853184,,[],"['RMIT University', 'Monash University', 'eSafety Office']",Susan McLean,"['SocialResearchCentre', 'RMIT University', 'Monash University']"
1676,"RT @RCCUQ: RCC/@MonashInfotech seminar, Friday, 17 Aug, 9–10am AEST: @SuperChristineK of @SDSC_UCSD &amp; @KentonMcHenry of @NCSAatIllinois wil…",[],1030402962391269376,United States,[],"['Monash InfoTech', 'ChristineKirkpatrick', 'SD Supercomputer Ctr', 'Kenton McHenry', 'NCSAatIllinois', 'NationalDataService', 'Monash University']",Dr Lea Shanley,"['RCC UQ', 'Monash InfoTech', 'ChristineKirkpatrick', 'SD Supercomputer Ctr', 'Kenton McHenry', 'NCSAatIllinois']"
1677,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1031369938424946688,,[],"['Monash University', 'AMA Media', 'Richard Harris']",Margaret Gardner,"['Julie Tullberg', 'Monash University', 'AMA Media']"
1678,"RT @MonashUni: A new breed of bacteria is on the rise, and it's outsmarting the medical world. #ADifferentLens investigates the consequence…",['ADifferentLens'],1031340809252032514,"Melbourne, Australia","['ADifferentLens', 'MonashLens', 'CHANGEIT', 'scienceweek']",[],Monash Alumni,['Monash University']
1679,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1031336726105452544,NSW,[],"['Monash University', 'AMA Media', 'Richard Harris']",Melissa Sweet,"['Julie Tullberg', 'Monash University', 'AMA Media']"
1680,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1031145663751323648,"Sydney, Australia",[],"['Monash University', 'AMA Media', 'Richard Harris']",Dr Haryana Dhillon,"['Julie Tullberg', 'Monash University', 'AMA Media']"
1681,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1031124444159201281,,[],"['Monash University', 'AMA Media', 'Richard Harris']",catherine crock,"['Julie Tullberg', 'Monash University', 'AMA Media']"
1682,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1031115770191798273,"Brisbane, Queensland",[],"['Monash University', 'AMA Media', 'Richard Harris']",Shuichi Suetani,"['Julie Tullberg', 'Monash University', 'AMA Media']"
1683,RT @pauline_mh1: @julestullberg @MonashUni @ama_media @drharry64 Such well deserved recognition for John's unique work leading and educatin…,[],1031083596763688961,,[],"['Julie Tullberg', 'Monash University', 'AMA Media', 'Richard Harris']",Joan Hoppe,"['Pauline', 'Julie Tullberg', 'Monash University', 'AMA Media', 'Richard Harris']"
1684,@julestullberg @MonashUni @ama_media @drharry64 Such well deserved recognition for John's unique work leading and educating the medical profession in the best patient care.,[],1031077237829685248,"Melbourne, Victoria",,,Pauline,"['Julie Tullberg', 'Monash University', 'AMA Media', 'Richard Harris']"
1685,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1031070455526912000,"Melbourne, Victoria",[],"['Monash University', 'AMA Media', 'Richard Harris']",Pauline,"['Julie Tullberg', 'Monash University', 'AMA Media']"
1686,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1031055809504047104,,[],"['Monash University', 'AMA Media', 'Richard Harris']",CatherineR,"['Julie Tullberg', 'Monash University', 'AMA Media']"
1687,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1030997467003674624,Australia,[],"['Monash University', 'AMA Media', 'Richard Harris']",John Crimmins,"['Julie Tullberg', 'Monash University', 'AMA Media']"
1688,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1030986960783851520,Melbourne,[],"['Monash University', 'AMA Media', 'Richard Harris']",Sumeyya Ilanbey,"['Julie Tullberg', 'Monash University', 'AMA Media']"
1689,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1030960563860451337,Glocal // SoFL,[],"['Monash University', 'AMA Media', 'Richard Harris']",conciergedoc,"['Julie Tullberg', 'Monash University', 'AMA Media']"
1690,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1030960114054750208,"Melbourne, Victoria",[],"['Monash University', 'AMA Media', 'Richard Harris']",Lesley Hawes,"['Julie Tullberg', 'Monash University', 'AMA Media']"
1691,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1030925513986994176,"Sydney, Australia",[],"['Monash University', 'AMA Media', 'Richard Harris']",Jaspreet Saini,"['Julie Tullberg', 'Monash University', 'AMA Media']"
1692,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1030881337564000257,"Christchurch, NZ",[],"['Monash University', 'AMA Media', 'Richard Harris']",Rochelle,"['Julie Tullberg', 'Monash University', 'AMA Media']"
1693,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1030844471380914176,Darwin Australia,[],"['Monash University', 'AMA Media', 'Richard Harris']",Paul Bauert,"['Julie Tullberg', 'Monash University', 'AMA Media']"
1694,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1030811488225619968,Sydney Australia,[],"['Monash University', 'AMA Media', 'Richard Harris']",Michael Crampton,"['Julie Tullberg', 'Monash University', 'AMA Media']"
1695,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1030810070915796993,"Daylesford, Victoria",[],"['Monash University', 'AMA Media', 'Richard Harris']",Leo Schlink,"['Julie Tullberg', 'Monash University', 'AMA Media']"
1696,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1030778364431200257,"Parkville, Melbourne",[],"['Monash University', 'AMA Media', 'Richard Harris']",Patrick McGorry,"['Julie Tullberg', 'Monash University', 'AMA Media']"
1697,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1030774029009862656,Canberra,[],"['Monash University', 'AMA Media', 'Richard Harris']",Liz Sturgiss,"['Julie Tullberg', 'Monash University', 'AMA Media']"
1698,"RT @julestullberg: So proud of my Dad John Murtagh, who as a @MonashUni emeritus professor, has been awarded the AMA (Australian Medical As…",[],1030773693046112256,,"['monash', 'monashuniversity', 'monashmedicine']","['Monash University', 'AMA Media']",Alison Flehr,"['Julie Tullberg', 'Monash University']"
1699,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1030772543160901632,Melbourne,[],"['Monash University', 'AMA Media', 'Richard Harris']",Karen Price,"['Julie Tullberg', 'Monash University', 'AMA Media']"
1700,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1030670255297769472,"Werribee South, Victoria",[],"['Monash University', 'AMA Media', 'Richard Harris']",Joe Garra,"['Julie Tullberg', 'Monash University', 'AMA Media']"
1701,"RT @julestullberg: Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved afte…",[],1030663543157215232,"Canberra, Australia",[],"['Monash University', 'AMA Media', 'Richard Harris']",AMA Media,"['Julie Tullberg', 'Monash University', 'AMA Media']"
1702,"Congrats to my Dad, @MonashUni Emeritus Professor John Murtagh on his @ama_media AMA Gold Medal. Very much deserved after more than 45 years of intensive research and documenting medical conditions in general practice. Hope cave rescue hero @drharry64 is recognised by his peers. https://t.co/smxq0CGnjt",[],1030661723743694849,Melbourne,,,Julie Tullberg,"['Monash University', 'AMA Media', 'Richard Harris']"
1703,"RT @julestullberg: So proud of my Dad John Murtagh, who as a @MonashUni emeritus professor, has been awarded the AMA (Australian Medical As…",[],1030657749120512001,australia,"['monash', 'monashuniversity', 'monashmedicine']","['Monash University', 'AMA Media']",Dr Jill Tomlinson,"['Julie Tullberg', 'Monash University']"
1704,"RT @julestullberg: So proud of my Dad John Murtagh, who as a @MonashUni emeritus professor, has been awarded the AMA (Australian Medical As…",[],1030643551812505602,"Canberra, Australia","['monash', 'monashuniversity', 'monashmedicine']","['Monash University', 'AMA Media']",AMA Media,"['Julie Tullberg', 'Monash University']"
1705,"RT @MonashUni: A new breed of bacteria is on the rise, and it's outsmarting the medical world. #ADifferentLens investigates the consequence…",['ADifferentLens'],1030027982323085312,,"['ADifferentLens', 'MonashLens', 'CHANGEIT', 'scienceweek']",[],Kaye Sullivan,['Monash University']
1706,"RT @MonashUni: A new breed of bacteria is on the rise, and it's outsmarting the medical world. #ADifferentLens investigates the consequence…",['ADifferentLens'],1030019441646391297,"Auckland, New Zealand","['ADifferentLens', 'MonashLens', 'CHANGEIT', 'scienceweek']",[],Françios Olivier,['Monash University']
1707,"RT @MonashUni: A new breed of bacteria is on the rise, and it's outsmarting the medical world. #ADifferentLens investigates the consequence…",['ADifferentLens'],1030001391991906305,,"['ADifferentLens', 'MonashLens', 'CHANGEIT', 'scienceweek']",[],Margaret Gardner,['Monash University']
1708,"RT @MonashUni: A new breed of bacteria is on the rise, and it's outsmarting the medical world. #ADifferentLens investigates the consequence…",['ADifferentLens'],1029990873054892032,"Melbourne, Victoria","['ADifferentLens', 'MonashLens', 'CHANGEIT', 'scienceweek']",[],Bernice Loh,['Monash University']
1709,"A new breed of bacteria is on the rise, and it's outsmarting the medical world. #ADifferentLens investigates the consequences of these superbugs in its latest episode. Watch now: https://t.co/HQY9yY3bVn
#MonashLens #CHANGEIT #scienceweek https://t.co/xUFtnDnnkd","['ADifferentLens', 'MonashLens', 'CHANGEIT', 'scienceweek']",1029986113845448705,"Melbourne, Australia",,,Monash University,[]
1710,Prof Christina Mitchell @Monash_FMNHS speaking about how medical and allied health professionals will need to be able to understand and use data #evidencebasedpractise @Mannix_College College @MonashUni https://t.co/LlhyXk3imH,['evidencebasedpractise'],1029667941753606144,"Melbourne, Australia",,,Stephen Turner,"['Monash Medicine', 'Mannix College', 'Monash University']"
1711,About to head in to the @MannixCollege @MonashUni @Monash_FMNHS dinner.... looking forward to meeting drs and medical researchers of the future https://t.co/5zalpKFUCj,[],1029644194900373504,"Melbourne, Australia",,,Stephen Turner,"['MOCA', 'Monash University', 'Monash Medicine']"
1712,RT @FFCMHMensHealth: Can you help with a survey asking men about how they prefer to access health information? The link to the survey and f…,[],1031320437005807618,"Adelaide, South Australia",[],"['Andrology Australia', 'Monash University']",Catherine Hill,"[""Men's Health""]"
1713,"RT @writerinsight: Better mental health at work with Heads Up: 
https://t.co/4oI6Dlcexn

#usyd #sydneyuni #uq #unimelb #uniofadelaide #uwa…","['usyd', 'sydneyuni', 'uq', 'unimelb', 'uniofadelaide', 'uwa']",1031072417332912128,"Brisbane, Queensland","['usyd', 'sydneyuni', 'uq', 'unimelb', 'uniofadelaide', 'uwa', 'unsw', 'monashuni', 'monash', 'anu', 'Go8']","['UNSW', 'University of Melbourne', 'Monash University', 'University of Sydney', 'Uni of Adelaide', 'UWA', 'UQ News', 'ANU Media', 'Australian Labor', 'beyondblue']",Sue Tesser,['Thomas Mort']
